zip_code,lon,lat,city,province
2231HP,4.447437415569689,52.19118137612844,Rijnsburg,South Holland
5652AR,5.437794635107401,51.427639804660096,Eindhoven,North Brabant
1087MB,5.002424901761622,52.35010784259903,Amsterdam,North Holland
5674CB,5.534285321380239,51.466855406666475,Nuenen,North Brabant
2861GX,4.791653401629789,51.93165510795195,Bergambacht,South Holland
2153PH,4.632336513087063,52.25515610412812,Nieuw-Vennep,North Holland
3861RH,5.4812184385873435,52.233834317853656,Nijkerk,Guelders
5633AA,5.491463463357288,51.48706870293273,Eindhoven,North Brabant
5447BH,5.89270542584611,51.6592521223005,Rijkevoort,North Brabant
3836PD,5.465679959646709,52.16137024904352,Stoutenburg Noord,Utrecht
7333BW,5.969131697016304,52.19232751716002,Apeldoorn,Guelders
7481GR,6.73914318541269,52.150983969428104,Haaksbergen,Overijssel
4711HK,4.585169913139436,51.54604776930705,St. Willebrord,North Brabant
4462TL,3.891465663878493,51.49499493788606,Goes,Zeeland
1363VJ,5.151923422933444,52.35526701320421,Almere,Flevoland
7081JC,6.37347175029326,51.878158636626175,Gendringen,Guelders
5706AV,5.629293005309742,51.46665193477808,Helmond,North Brabant
2272VX,4.376567125909788,52.084694805227755,Voorburg,South Holland
5462CH,5.536666656771209,51.61157376448454,Veghel,North Brabant
5628ZE,5.484190782249109,51.48337715134978,Eindhoven,North Brabant
9367PT,6.2529702460659795,53.11944021935785,De Wilp,Groningen
4261AG,5.13215785299063,51.761421722674605,Wijk en Aalburg,North Brabant
1643NK,4.944578856962467,52.6519107597095,Spierdijk,North Holland
3295BD,4.6153104733080355,51.779068086672396,'s-Gravendeel,South Holland
2985AR,4.597420942362385,51.86252057019518,Ridderkerk,South Holland
6132GL,5.890796129126229,50.99378115900701,Sittard,Limburg
4524BW,3.3879039992503306,51.307982782362195,Sluis,Zeeland
7471SK,6.590877105133463,52.23707570370234,Goor,Overijssel
1756AD,4.756924660781017,52.84234835929785,'t Zand,North Holland
3284XV,4.366236608682823,51.756433696128155,Zuid-Beijerland,South Holland
6411EN,5.979479313665764,50.88479307949065,Heerlen,Limburg
4401GG,4.046201818729111,51.49212496326724,Yerseke,Zeeland
4205SL,4.967411033173591,51.84533346180147,Gorinchem,South Holland
6532AB,5.8405532019015824,51.829405135514165,Nijmegen,Guelders
1871ET,4.687989303587922,52.7144100082061,Schoorl,North Holland
3117KP,4.390878016810962,51.91363283157976,Schiedam,South Holland
1402TS,5.174741908403999,52.274562166717466,Bussum,North Holland
5404KT,5.622244162996544,51.64882796760354,Uden,North Brabant
4264AH,5.0998378461079295,51.77343402364611,Veen,North Brabant
1067LG,4.795186387838023,52.37796755631983,Amsterdam,North Holland
4761ZZ,4.592604584761457,51.6388338814452,Zevenbergen,North Brabant
3922GG,5.48696147634939,51.98725876385322,Elst Ut,Utrecht
8446DB,5.915125068101492,52.94872790145862,Heerenveen,Friesland
3161GN,4.435996230872116,51.86165452880633,Rhoon,South Holland
7011EW,6.339011175151448,51.92912777566521,Gaanderen,Guelders
5171PV,5.0405876045468325,51.663064882112984,Kaatsheuvel,North Brabant
8072TB,5.80990622078198,52.39211671336756,Nunspeet,Guelders
6512AR,5.855236784380049,51.84286399195245,Nijmegen,Guelders
5263NM,5.245696925611982,51.646166126107886,Vught,North Brabant
3846AL,5.633764992183522,52.355334548896906,Harderwijk,Guelders
1221HH,5.185750539536712,52.22302683888297,Hilversum,North Holland
6215JR,5.6430522449673575,50.846247342332596,Maastricht,Limburg
5648PT,,,,
6114NC,5.857829449033812,51.06089773368267,Susteren,Limburg
6026CT,5.619706116183752,51.313102253150205,Maarheeze,North Brabant
2642LA,4.45034608128901,52.003804293852006,Pijnacker,South Holland
4191PA,5.310772570754939,51.86479003656768,Geldermalsen,Guelders
5651GC,5.430253946603692,51.461869013861126,Eindhoven,North Brabant
4871CA,4.6574795730218606,51.58314783345906,Etten-Leur,North Brabant
1746CL,4.778829478175817,52.735774008746496,Dirkshorn,North Holland
3812NM,5.359589349614972,52.16720474841129,Amersfoort,Utrecht
4453AE,3.7683348927615663,51.45419065861652,'s-Heerenhoek,Zeeland
3461AE,4.91239038143773,52.05836155241703,Linschoten,Utrecht
1114AB,4.931788264124066,52.33459389577195,Amsterdam-Duivendrecht,North Holland
2288EJ,4.328856396220917,52.04141127985731,Rijswijk,South Holland
3142CR,4.251396414856264,51.92409510609006,Maassluis,South Holland
2691GT,4.178314865166816,51.99827920646926,'s-Gravenzande,South Holland
2288GL,4.3347858666710355,52.04044515236787,Rijswijk,South Holland
1507DH,4.790253155676751,52.42995626627908,Zaandam,North Holland
1703RE,4.790033117272038,52.64296798993075,Heerhugowaard,North Holland
1447HA,4.959455584363863,52.48967377315969,Purmerend,North Holland
6026PX,5.629319435167472,51.309688593392195,Maarheeze,North Brabant
9451EJ,6.657780943916154,52.98185306204274,Rolde,Drenthe
2201CZ,4.432966299351953,52.215658086124755,Noordwijk,South Holland
1014ZB,4.87717591995767,52.39456101917644,Amsterdam,North Holland
9628CH,6.873243384083895,53.24948072247577,Siddeburen,Groningen
5441XB,5.928910108341726,51.70067391704689,Oeffelt,North Brabant
6581KZ,5.859244920112134,51.770518434219106,Malden,Guelders
8102HX,6.2918086716311965,52.377191006009454,Raalte,Overijssel
2713RB,4.485842296627326,52.057217778605775,Zoetermeer,South Holland
6562LJ,5.970071979677978,51.77619116467046,Groesbeek,Guelders
2555XZ,4.249396727716166,52.06434718830754,'s-Gravenhage,South Holland
7683PM,6.4989263954350465,52.458558602044285,Den Ham,Overijssel
4841EW,4.713245707434701,51.60595361478295,Prinsenbeek,North Brabant
5161ES,5.048270215196714,51.66732727987805,Sprang-Capelle,North Brabant
1318KG,5.250137587278441,52.38170834285373,Almere,Flevoland
6721RX,5.659774664104802,52.00190000189936,Bennekom,Guelders
2957SM,4.675253215493017,51.88661168017003,Nieuw-Lekkerland,South Holland
5611GG,5.478510069478414,51.435824772176794,Eindhoven,North Brabant
7732BJ,6.442442964587863,52.531697770193745,Ommen,Overijssel
6943RS,,,,
1411TT,5.147687043332276,52.298261559043496,Naarden,North Holland
6301TR,5.817929274832041,50.8708956921154,Valkenburg,Limburg
1689ZS,5.077430769658542,52.67745194693995,Zwaag,North Holland
1422WT,4.808102599021324,52.25142004939759,Uithoorn,North Holland
5527BR,5.248029459321585,51.37168378041735,Hapert,North Brabant
6662PJ,5.829543206911701,51.897982138018676,Elst,Guelders
3606AA,5.036463866384087,52.130940666725415,Maarssen,Utrecht
2103SX,4.625286221807333,52.342495345987466,Heemstede,North Holland
1021KL,4.926730896424507,52.385411055462164,Amsterdam,North Holland
2555EC,4.23909839749917,52.06730773017856,'s-Gravenhage,South Holland
2611QL,,,,
2515SC,4.322712363559609,52.07338330273685,'s-Gravenhage,South Holland
3085KX,4.497660751943265,51.87221261521387,Rotterdam,South Holland
3312KX,4.681467229477771,51.7996741961346,Dordrecht,South Holland
3769CB,5.2803643115871814,52.12508293310423,Soesterberg,Utrecht
9828PD,6.435521453107984,53.20033000095167,Oostwold,Groningen
7556PH,6.780125488354681,52.27663614767383,Hengelo,Overijssel
5802CV,5.980268677777761,51.52048680141261,Venray,Limburg
5924AZ,6.132432719897096,51.36403827804484,Venlo,Limburg
5928NL,6.155625077993952,51.374127303072086,Venlo,Limburg
8064PT,6.099634680888715,52.60226693644845,Zwartsluis,Overijssel
6369TH,5.9901744737126705,50.82949981585284,Simpelveld,Limburg
1422AC,4.8378232026590835,52.24061741764779,Uithoorn,North Holland
5411LS,5.676112499614021,51.70593010049905,Zeeland,North Brabant
1171AG,4.778588964443159,52.34330025663012,Badhoevedorp,North Holland
7651KT,6.7832227133047756,52.409794542175064,Tubbergen,Overijssel
1271TW,5.236103046838954,52.302763953086945,Huizen,North Holland
1213TR,5.178368729681368,52.18381475229825,Hilversum,North Holland
5161CD,5.035605754287411,51.66683633943171,Sprang-Capelle,North Brabant
3774LC,5.687390346678445,52.14663169770336,Kootwijkerbroek,Guelders
9971CH,6.3385663406292,53.35600245273688,Ulrum,Groningen
4708AJ,4.441584785063629,51.51995902072629,Roosendaal,North Brabant
3054GH,4.494388247091616,51.958399950594426,Rotterdam,South Holland
2911RC,4.615024382383654,51.961760051819525,Nieuwerkerk aan den IJssel,South Holland
1411EW,5.15971142927326,52.28858477340539,Naarden,North Holland
1031DB,4.916177808080537,52.38913998707844,Amsterdam,North Holland
1601MR,5.267406878193186,52.691058006475195,Enkhuizen,North Holland
9461VA,6.756192955794884,53.00070475365868,Gieten,Drenthe
7557JJ,6.807891842614871,52.276666376621094,Hengelo,Overijssel
2431XS,4.825934297761933,52.16579725877373,Noorden,South Holland
2969BM,4.689147708451319,51.85748125474827,Oud-Alblas,South Holland
4834PH,4.812024673033631,51.57055782004622,Breda,North Brabant
1827NV,4.770731474198131,52.672656908450186,Alkmaar,North Holland
5981XC,5.973306061055781,51.326042168050826,Panningen,Limburg
8253PS,5.708824208195502,52.540660310192344,Dronten,Flevoland
5753CW,5.7937532586221945,51.45152146785848,Deurne,North Brabant
7635NA,6.974145618027431,52.42389071489427,Lattrop-Breklenkamp,Overijssel
6445CA,5.9718148823953445,50.93490069779641,Brunssum,Limburg
5654DM,5.453846850108391,51.41895692924884,Eindhoven,North Brabant
7451DL,6.409002821103934,52.278166905498644,Holten,Overijssel
9108NJ,5.997876968397484,53.27303186842257,Broeksterwâld,Friesland
2526GK,4.307190847281245,52.06661421082965,'s-Gravenhage,South Holland
4827GH,4.800543792784287,51.6061145817716,Breda,North Brabant
3882TM,5.605197498223895,52.249324204176695,Putten,Guelders
9678RB,6.984224757420658,53.144979523633786,Westerlee,Groningen
1382BT,5.028382862245576,52.30909764618949,Weesp,North Holland
3077PE,4.570094674808302,51.88745722615119,Rotterdam,South Holland
7553GN,6.779853616536614,52.24930699392934,Hengelo,Overijssel
7102ED,6.707205578875954,51.9604360705166,Winterswijk,Guelders
4143HX,5.105057273527231,51.90036578898912,Leerdam,Utrecht
2531XM,4.297026929153957,52.056072704569004,'s-Gravenhage,South Holland
7335BK,5.953772674750992,52.20217116355725,Apeldoorn,Guelders
8085AH,5.8173742426821615,52.417875137006455,Doornspijk,Guelders
3235NB,4.084124103837115,51.895359214931574,Rockanje,South Holland
3077AC,4.54281245219188,51.896960334660214,Rotterdam,South Holland
6987ER,6.0559213428953065,51.98736839827241,Giesbeek,Guelders
2225KE,4.396661789906064,52.20144334333495,Katwijk,South Holland
6456BA,5.938377323779718,50.969078594598905,Bingelrade,Limburg
3620XX,,,,
1422CB,4.830006099163488,52.24393494578271,Uithoorn,North Holland
7903BK,6.497857875576242,52.734443185184944,Hoogeveen,Drenthe
9405PS,6.519679683679261,52.992183839851656,Assen,Drenthe
6001DA,5.7280674650537735,51.26454019192991,Weert,Limburg
9271VL,6.044409350070058,53.25148414791048,De Westereen,Friesland
5462GK,5.529891740018375,51.618707453258274,Veghel,North Brabant
2134AJ,4.6392904712587235,52.29930202605465,Hoofddorp,North Holland
4541PE,3.8030628576577965,51.28769999485564,Sluiskil,Zeeland
3771LB,5.570657013250345,52.1584766949622,Barneveld,Guelders
3752CH,5.375347081494761,52.24634273443455,Bunschoten-Spakenburg,Utrecht
5465RH,5.540738045998077,51.59778225073964,Veghel,North Brabant
2941CH,4.694126319432879,51.90210742067451,Lekkerkerk,South Holland
7651LM,6.771601813695151,52.41780954146981,Tubbergen,Overijssel
6031PC,5.744416047413721,51.289157032390904,Nederweert,Limburg
4818CL,4.803601443209791,51.580562134390284,Breda,North Brabant
1065SR,4.831363562879756,52.35382921811438,Amsterdam,North Holland
3997MJ,5.207059701231502,52.010755538583446,'t Goy,Utrecht
3433PK,5.102061860280804,52.02329666489554,Nieuwegein,Utrecht
9231DZ,6.178869953917217,53.17349019044543,Surhuisterveen,Friesland
8271RG,5.9334953917665425,52.55556388044236,IJsselmuiden,Overijssel
4255HW,4.92496010576656,51.77911780861267,Nieuwendijk,North Brabant
3861SE,5.469517595853376,52.22877445784374,Nijkerk,Guelders
1316BR,5.225069611798215,52.37854016374652,Almere,Flevoland
3812PS,5.369569772011815,52.1668667678599,Amersfoort,Utrecht
8627SM,5.714966329213883,53.05727601473926,Gauw,Friesland
2671BV,4.210745998794409,52.002755118689535,Naaldwijk,South Holland
5213GW,5.333016760542167,51.69568810896383,'s-Hertogenbosch,North Brabant
2718SM,4.504170770515399,52.03611879071529,Zoetermeer,South Holland
9766TM,6.545638422387697,53.175198165918445,Eelderwolde,Drenthe
6082AR,5.986083259155057,51.2297319630535,Buggenum,Limburg
3751LT,5.379343549358087,52.231856381881066,Bunschoten-Spakenburg,Utrecht
1046AA,4.789381292526847,52.39211059526573,Amsterdam,North Holland
5508MR,5.382008369860988,51.43295672798839,Veldhoven,North Brabant
1411AB,5.150494097779836,52.303744814647025,Naarden,North Holland
6811BM,5.91272783221505,51.981764601370344,Arnhem,Guelders
5403EJ,5.630519817769155,51.66399157580426,Uden,North Brabant
2521DG,4.315896813216563,52.06210872043519,'s-Gravenhage,South Holland
2522ME,4.322720681061323,52.061514010233594,'s-Gravenhage,South Holland
2133JJ,4.6646319965203595,52.306420332965864,Hoofddorp,North Holland
7321HE,5.996887976205302,52.21717104021873,Apeldoorn,Guelders
7577LM,6.914265618430702,52.32394690267305,Oldenzaal,Overijssel
2408AL,4.644975856801862,52.128146945799536,Alphen aan den Rijn,South Holland
3723BK,5.205780677662843,52.13300810248926,Bilthoven,Utrecht
8607DN,5.668738653513735,53.018767369845925,Sneek,Friesland
2401VA,4.657782481513919,52.14817602155218,Alphen aan den Rijn,South Holland
5161CE,5.0324964342702465,51.66725390470664,Sprang-Capelle,North Brabant
3059VK,4.59210246068186,51.9724043292724,Rotterdam,South Holland
1823CX,4.753551970976028,52.63900994676839,Alkmaar,North Holland
1902MH,4.6890266490572,52.54934746745669,Castricum,North Holland
6441PA,5.968451600550937,50.957455357118015,Brunssum,Limburg
3812SX,5.347057861425709,52.16351994765111,Amersfoort,Utrecht
5991EB,6.08917989534784,51.331207427779965,Baarlo,Limburg
2371BP,4.628170965282487,52.192731552038154,Roelofarendsveen,South Holland
3012AN,4.476793924890222,51.91949026540827,Rotterdam,South Holland
7425GA,6.224439081747454,52.26245209030183,Deventer,Overijssel
1083BD,4.887853735180819,52.325526727046324,Amsterdam,North Holland
5627AC,5.44056836332242,51.47634569508238,Eindhoven,North Brabant
9804PK,6.395736931603785,53.25933430263529,Noordhorn,Groningen
8061RK,6.088456673988545,52.58687137310544,Hasselt,Overijssel
3077JL,4.570313619605381,51.89720344366676,Rotterdam,South Holland
3131JG,4.337415202605717,51.91246736540565,Vlaardingen,South Holland
1721PL,4.79941098568798,52.67509075052334,Broek op Langedijk,North Holland
6005AD,5.720097729500704,51.233845685342025,Weert,Limburg
3222AD,4.131250775433122,51.8381333795148,Hellevoetsluis,South Holland
9645KX,6.891843856143663,53.11676486321108,Veendam,Groningen
4762AE,4.615982098084959,51.643172207258225,Zevenbergen,North Brabant
7707AG,6.344974260130135,52.595739258161004,Balkbrug,Overijssel
9403VK,6.589975948069627,53.00823154656308,Assen,Drenthe
5231XR,5.294015639671412,51.71124110208567,'s-Hertogenbosch,North Brabant
2806CM,4.721971514203401,52.012177752601225,Gouda,South Holland
3029CM,4.442135896295059,51.90375036584448,Rotterdam,South Holland
8521MC,5.745668187219744,52.918973646547755,Sint Nicolaasga,Friesland
2316AV,4.492431267088115,52.1698579504074,Leiden,South Holland
7949AC,6.266827349244786,52.68823030215624,Rogat,Drenthe
5317NN,5.162615496590199,51.76864592712112,Nederhemert,Guelders
2135XB,4.65382657254517,52.291357631043375,Hoofddorp,North Holland
3852PH,5.715773542304835,52.273605545603324,Ermelo,Guelders
2031BJ,4.6523441280299185,52.38961431752886,Haarlem,North Holland
8734GZ,5.619925747858339,53.09858841817483,Easterein,Friesland
3274BA,4.472972598325867,51.827901699222025,Heinenoord,South Holland
4004LM,5.449931063407867,51.91337275739241,Tiel,Guelders
2726SB,4.4888143695428635,52.0721891705399,Zoetermeer,South Holland
2572WC,4.300077046562187,52.06249842670013,'s-Gravenhage,South Holland
6733GC,5.717139287565532,52.11501583305828,Wekerom,Guelders
7678SZ,6.754421933077808,52.42464498670249,Geesteren,Overijssel
5306GV,5.0825934043546654,51.808647942820414,Brakel,Guelders
2182DS,4.572379547941356,52.28395514564183,Hillegom,South Holland
3021PX,4.461195663380541,51.91970531059658,Rotterdam,South Holland
3125BD,4.39919562254176,51.93083428970125,Schiedam,South Holland
1446TR,4.997756719402585,52.51686681740216,Purmerend,North Holland
3992AK,5.1472555977356125,52.039369025719495,Houten,Utrecht
1231KS,5.118975322429261,52.19200476952803,Loosdrecht,North Holland
5431NR,5.8686997275533574,51.72714811612709,Cuijk,North Brabant
1969NB,4.653206772685088,52.50428791988506,Heemskerk,North Holland
1788TL,4.733980196556401,52.890619411771496,Julianadorp,North Holland
6031EV,5.761573495391909,51.288371054845,Nederweert,Limburg
7823PR,6.938256143235274,52.792354830342,Emmen,Drenthe
6336VK,5.855451439018824,50.8849593976768,Hulsberg,Limburg
5154AB,5.144729616985468,51.70073902316856,Elshout,North Brabant
7622AW,6.738777165000636,52.3078015537104,Borne,Overijssel
8711HE,5.436594216650164,52.973222740023616,Workum,Friesland
1363KB,5.14381354598043,52.35163582947198,Almere,Flevoland
5725AP,5.762290151201357,51.38183350087139,Heusden,North Brabant
4413NN,4.127506019220657,51.42777790717336,Krabbendijke,Zeeland
1349GN,5.2954817209984215,52.37513725955579,Almere,Flevoland
1704VX,4.809330706044676,52.654645094869984,Heerhugowaard,North Holland
1696BL,5.127152490665455,52.67305111492224,Oosterblokker,North Holland
5502NK,,,,
4158EM,5.232625832664929,51.88649198784052,Deil,Guelders
5664AP,5.555250640118383,51.42131263165137,Geldrop,North Brabant
3453TW,5.011826765435247,52.079880988025955,De Meern,Utrecht
6713NC,5.657768511172246,52.03165402219618,Ede,Guelders
6604KG,5.727230296040086,51.83168943526965,Wijchen,Guelders
7772BJ,6.623835936433151,52.56731190843027,Hardenberg,Overijssel
6134AD,5.857688784800015,50.99366534754264,Sittard,Limburg
5741PM,5.634895384573762,51.546488209869494,Beek en Donk,North Brabant
1613KV,5.224822583805796,52.69441938038063,Grootebroek,North Holland
5741TV,5.628609623698388,51.54902914767452,Beek en Donk,North Brabant
2542KA,4.25766920370169,52.039865131907845,'s-Gravenhage,South Holland
5251JB,5.210573958890355,51.69113932506468,Vlijmen,North Brabant
4941VP,4.880160807350761,51.710525681866564,Raamsdonksveer,North Brabant
6151EP,5.859210871944076,50.972460180081995,Munstergeleen,Limburg
3961DJ,5.338094194201844,51.97298612961544,Wijk bij Duurstede,Utrecht
8181LR,6.043899462634749,52.40162676647404,Heerde,Guelders
5171DA,5.022612616123693,51.66313971691499,Kaatsheuvel,North Brabant
1713GC,4.894456244677442,52.66879703650138,Obdam,North Holland
6006LN,5.687181520037133,51.247430185030275,Weert,Limburg
5126GX,4.93156584399101,51.540133798225945,Gilze,North Brabant
2726AX,4.486987206798029,52.06561315932905,Zoetermeer,South Holland
5321TG,5.267296967126186,51.75029536071425,Hedel,Guelders
2904SL,4.613948435704239,51.93526291066152,Capelle aan den IJssel,South Holland
5627VK,5.434683173215046,51.48509535357007,Eindhoven,North Brabant
8251JS,5.722590224575161,52.5364686072128,Dronten,Flevoland
4041CL,5.583495782634863,51.932920652333344,Kesteren,Guelders
3401VA,5.059983490756224,52.01161577382273,IJsselstein,Utrecht
3765CK,5.288717838611234,52.169514077387724,Soest,Utrecht
3454WG,5.02785967797019,52.077110646205156,De Meern,Utrecht
3861NE,5.472115325664496,52.232472652859556,Nijkerk,Guelders
3141AB,4.258632974298816,51.92129309002467,Maassluis,South Holland
7234ST,6.274446065590617,52.076157276090825,Wichmond,Guelders
7941GX,6.19559941736845,52.68832830044111,Meppel,Drenthe
1851PX,4.720255474678381,52.59252157184022,Heiloo,North Holland
1521RH,4.782872100568623,52.50681214652531,Wormerveer,North Holland
6651KS,5.5746682922694974,51.88519164352606,Druten,Guelders
8281RD,6.001630997385739,52.59856597617187,Genemuiden,Overijssel
8281NH,6.031892351707066,52.61797650087693,Genemuiden,Overijssel
5282WV,5.319653291001122,51.605841611644806,Boxtel,North Brabant
8072TC,5.8126247164016505,52.39206354366104,Nunspeet,Guelders
3083TE,4.478131024768469,51.88791573795458,Rotterdam,South Holland
1911DB,4.719129705181557,52.533654754083535,Uitgeest,North Holland
6026ER,5.611959287054361,51.31304041292645,Maarheeze,North Brabant
5628CH,5.4592953352995055,51.48269018562447,Eindhoven,North Brabant
9403AN,6.5939578224098865,53.00697270619436,Assen,Drenthe
7075EA,6.315826330360805,51.9045957151583,Etten,Guelders
7951SH,6.212813585280054,52.6298479464276,Staphorst,Overijssel
1503HH,4.832255852936115,52.45240859600284,Zaandam,North Holland
3344CD,4.6540847813138075,51.8303960877824,Hendrik-Ido-Ambacht,South Holland
1115AD,4.948163363666816,52.33661135566769,Duivendrecht,North Holland
1328TN,5.269394791696882,52.37253661141889,Almere,Flevoland
3132HJ,4.317385961829553,51.91493846849833,Vlaardingen,South Holland
3314JK,4.672319250845735,51.803602788384325,Dordrecht,South Holland
6135CL,5.8523436988681805,51.00632326886119,Sittard,Limburg
7051DX,6.471404461585344,51.939241116604414,Varsseveld,Guelders
3781VH,5.613907655049593,52.1841073276179,Voorthuizen,Guelders
1338JT,5.2739327751247576,52.38367928741173,Almere,Flevoland
3851SH,5.620955897015399,52.32085062450306,Ermelo,Guelders
2715XA,4.4783286027185625,52.056868375879084,Zoetermeer,South Holland
1381GT,5.059185078703094,52.29734698880923,Weesp,North Holland
7905SX,6.511507701528191,52.70923010462253,Hoogeveen,Drenthe
1531NA,4.810925861588377,52.48945004359146,Wormer,North Holland
2722NJ,4.509969135193576,52.05182061062747,Zoetermeer,South Holland
9351BZ,6.39266502729851,53.1632735194148,Leek,Groningen
1111WC,4.977709900001954,52.3513149744336,Diemen,North Holland
5685HT,5.371099280353939,51.50269878097226,Best,North Brabant
6883BN,5.980964688974624,51.98477449796501,Velp,Guelders
6831AH,5.8832904024746036,51.952495659098936,Arnhem,Guelders
2172AJ,4.529206418937449,52.2247840500223,Sassenheim,South Holland
2741PL,4.654720257131474,52.024923888507715,Waddinxveen,South Holland
4700AA,,,,
1321JS,5.190774256884073,52.35529058995213,Almere,Flevoland
6545CL,5.805204929383347,51.83967743762394,Nijmegen,Guelders
6711MP,5.670672300330391,52.042819446239314,Ede,Guelders
5753PM,5.804604996460544,51.45251688562394,Deurne,North Brabant
7681BN,6.575169092572517,52.46146070299536,Vroomshoop,Overijssel
4231DJ,4.9874680531048385,51.91095771120547,Meerkerk,Utrecht
5652NL,5.43537464113136,51.44392183033783,Eindhoven,North Brabant
7831AS,6.950795960660762,52.844558940141226,Nieuw-Weerdinge,Drenthe
6534AR,5.819620730597328,51.815079556074465,Nijmegen,Guelders
6883JM,5.985005396584644,51.98103748390664,Velp,Guelders
1704SR,4.835821863906861,52.688659014467504,Heerhugowaard,North Holland
